customer_id,products_purchased,complains,money_spent
1002419,12,0,3308
1000660,4,3,2064
1001913,4,2,1195
1002166,7,1,4921
1002388,9,2,2478
1002410,2,1,3509
1000660,6,1,678
1001913,1,3,627
1002164,12,2,3351
1002380,9,2,2511
1002411,5,3,2615
1000661,10,3,3183
1001915,5,3,2985
1002165,1,1,2566
1002387,10,2,2093
1002411,3,0,3495
1000661,10,1,4370
1001914,8,3,2986
1002167,2,3,3912
1002387,1,1,1634
1002419,3,0,3065
1000660,6,1,1871
1001913,2,3,4786
1002166,8,0,3212
1002388,3,1,2697
1002410,2,3,3032
1000660,5,1,1671
1001913,11,0,1596
1002164,8,0,3096
1002380,10,2,2829
1002411,10,3,2326
1000661,2,1,4501
1001915,1,2,4103
1002165,7,3,3649
1002387,12,1,4145
1002411,2,2,3356
1000661,3,1,868
1001914,1,0,4760
1002167,8,1,4994
1002387,12,2,1631
1002419,7,1,4208
1000660,7,0,2204
1001913,5,2,2305
1002166,7,2,2713
1002388,3,3,1810
1002410,12,2,1521
1000660,8,3,4134
1001913,1,0,4185
1002164,6,3,4557
1002380,8,1,782
1002411,2,0,1076
1000661,7,2,4917
1001915,8,3,4405
1002165,1,1,3122
1002387,2,2,3016
1002411,3,1,3502
1000661,2,3,1578
1001914,1,0,4640
1002167,11,1,1278
1002387,5,3,3822
1002419,1,3,1517
1000660,5,1,2210
1001913,9,1,1907
1002166,3,2,4341
1002388,9,3,2463
1002410,5,1,4716
1000660,5,2,2179
1001913,11,1,4955
1002164,12,0,1970
1002380,9,3,1408
1002411,12,1,753
1000661,6,2,3867
1001915,5,0,1856
1002165,8,3,3443
1002387,2,2,1425
1002411,12,0,2579
1000661,7,2,1687
1001914,4,0,3124
1002167,7,0,1903
1002387,10,2,1280
1002419,5,1,4721
1000660,6,3,2579
1001913,4,1,4387
1002166,2,0,770
1002388,10,3,2911
1002410,7,2,4268
1000660,8,3,4152
1001913,12,3,947
1002164,5,0,3526
1002380,8,2,954
1002411,12,1,4017
1000661,9,3,3128
1001915,9,1,1698
1002165,9,3,3032
1002387,11,1,1572
1002411,5,1,2704
1000661,7,1,4213
1001914,2,2,2657
1002167,2,2,2148
1002387,6,0,2411
1002419,7,1,2738
1000660,6,1,4210
1001913,1,2,2091
1002166,11,2,2115
1002388,3,0,2450
1002410,1,1,982
1000660,2,0,1774
1001913,10,3,3339
1002164,10,2,1671
1002380,5,0,595
1002411,12,3,1991
1000661,9,0,3773
1001915,8,0,1365
1002165,6,0,1736
1002387,9,2,1537
1002411,7,0,4911
1000661,6,2,4416
1001914,6,0,1918
1002167,11,2,4172
1002387,12,0,2422
1002419,3,0,4709
1000660,8,0,1886
1001913,6,1,2440
1002166,9,3,1706
1002388,3,0,3781
1002410,8,1,1065
1000660,1,1,1887
1001913,7,2,1644
1002164,12,0,2869
1002380,10,3,2866
1002411,10,0,3661
1000661,8,3,4431
1001915,4,0,2022
1002165,5,2,4249
1002387,11,1,1692
1002411,7,2,2702
1000661,1,0,1880
1001914,9,2,1731
1002167,9,0,4722
1002387,9,1,4295
1002419,4,0,1729
1000660,3,0,2580
1001913,4,3,4900
1002166,6,2,1752
1002388,1,2,2986
1002410,4,3,4056
1000660,4,1,1877
1001913,11,2,4063
1002164,6,0,3892
1002380,9,2,1668
1002411,6,2,4361
1000661,1,2,4738
1001915,7,3,581
1002165,10,3,1585
1002387,2,2,2650
1002411,11,0,2619
1000661,10,0,2784
1001914,3,2,3044
1002167,1,3,1458
1002387,12,1,1347
1002419,1,2,4963
1000660,9,0,795
1001913,8,3,1774
1002166,2,0,1529
1002388,10,0,1036
1002410,6,2,4283
1000660,11,2,2856
1001913,3,2,2233
1002164,7,1,563
1002380,10,3,1943
1002411,4,3,827
1000661,12,2,559
1001915,10,1,1382
1002165,9,3,4457
1002387,9,1,1731
1002411,2,2,3936
1000661,7,3,3710
1001914,2,3,1875
1002167,11,2,3453
1002387,3,0,1078
1002419,3,1,741
1000660,1,2,1954
1001913,9,1,751
1002166,10,3,3144
1002388,6,2,4264
1002410,10,2,1628
1000660,12,0,4621
1001913,7,3,1492
1002164,1,2,835
1002380,11,0,1425
1002411,1,2,1071
1000661,5,2,3772
1001915,12,1,4289
1002165,7,1,4672
1002387,2,2,3602
1002411,2,3,1636
1000661,4,0,4997
1001914,2,2,1915
1002167,10,1,804
1002387,4,0,3322
1002419,6,2,2663
1000660,6,3,2273
1001913,9,0,1120
1002166,10,3,2079
1002388,6,0,3217
1002410,3,3,1521
1000660,3,3,1837
1001913,10,3,3707
1002164,8,0,2551
1002380,8,0,1731
1002411,9,2,3822
1000661,9,3,2403
1001915,4,1,3681
1002165,5,2,1175
1002387,9,3,3333
1002411,10,0,2643
1000661,5,0,1987
1001914,4,2,4423
1002167,9,0,852
1002387,2,3,2626
1002419,2,3,557
1000660,8,2,2267
1001913,11,2,4629
1002166,2,1,3385
1002388,3,2,1375
1002410,6,1,4111
1000660,5,3,3122
1001913,10,1,4279
1002164,9,2,4249
1002380,8,2,3873
1002411,2,1,1195
1000661,10,2,4922
1001915,9,0,1190
1002165,6,3,4215
1002387,12,2,1030
1002411,12,2,3102
1000661,6,0,1322
1001914,12,2,3195
1002167,3,0,2647
1002387,3,3,952
1002419,12,1,1461
1000660,7,1,3792
1001913,6,2,915
1002166,8,3,3618
1002388,3,0,3658
1002410,2,2,1412
1000660,2,2,4843
1001913,6,3,3538
1002164,9,1,597
1002380,7,2,3573
1002411,6,1,4854
1000661,11,2,967
1001915,8,1,2195
1002165,9,1,3865
1002387,7,3,4058
1002411,2,0,3749
1000661,4,0,3694
1001914,12,3,2021
1002167,4,0,828
1002387,1,0,1591
1002419,2,0,4415
1000660,11,2,4305
1001913,9,2,2974
1002166,5,3,2051
1002388,4,0,2326
1002410,9,2,1928
1000660,1,0,1557
1001913,7,1,4447
1002164,4,2,4523
1002380,1,1,689
1002411,6,2,2975
1000661,10,3,1441
1001915,10,0,3767
1002165,12,3,1641
1002387,3,3,3630
1002411,7,0,3226
1000661,11,0,3644
1001914,10,0,1600
1002167,2,0,904
1002387,12,0,2957
1002419,3,3,1322
1000660,1,0,2044
1001913,11,1,558
1002166,5,2,2030
1002388,4,0,4165
1002410,8,0,3296
1000660,11,3,3665
1001913,12,1,4302
1002164,7,0,2259
1002380,1,1,3261
1002411,4,3,2891
1000661,3,1,577
1001915,8,0,4211
1002165,8,3,1323
1002387,12,2,3865
1002411,1,0,2317
1000661,6,0,3852
1001914,11,0,3898
1002167,8,1,2164
1002387,7,1,2071
1002419,7,2,1447
1000660,12,2,561
1001913,6,2,4715
1002166,3,3,1336
1002388,6,0,3601
1002410,8,1,2461
1000660,8,3,2143
1001913,1,2,4488
1002164,6,3,1736
1002380,8,3,2422
1002411,4,3,3493
1000661,10,1,4307
1001915,1,3,1787
1002165,9,3,4402
1002387,4,3,836
1002411,11,2,905
1000661,10,0,4679
1001914,11,0,1289
1002167,7,0,1812
1002387,3,1,1713
1002419,5,0,1847
1000660,4,0,3534
1001913,10,1,1174
1002166,11,1,4397
1002388,8,2,4344
1002410,11,1,4315
1000660,5,2,2492
1001913,8,3,4585
1002164,12,0,942
1002380,2,3,1402
1002411,3,3,2799
1000661,10,0,2209
1001915,7,0,4605
1002165,12,0,2289
1002387,9,2,3771
1002411,1,3,4606
1000661,6,2,661
1001914,12,3,699
1002167,7,1,654
1002387,1,1,1152
1002419,2,2,4153
1000660,7,1,4074
1001913,8,1,748
1002166,12,3,2660
1002388,5,2,3004
1002410,6,2,3479
1000660,7,0,1192
1001913,4,0,3196
1002164,10,3,3362
1002380,10,2,1404
1002411,5,2,2069
1000661,2,3,3609
1001915,8,0,4773
1002165,6,3,2922
1002387,1,1,1771
1002411,5,2,3831
1000661,11,2,3505
1001914,10,0,681
1002167,4,0,1973
1002387,7,1,1591
1002419,1,2,4726
1000660,6,3,4707
1001913,10,3,1635
1002166,6,2,2871
1002388,6,1,3827
1002410,8,3,3800
1000660,11,3,1659
1001913,5,1,1704
1002164,2,2,4406
1002380,5,1,1962
1002411,7,2,4986
1000661,5,2,1785
1001915,1,3,990
1002165,3,0,1902
1002387,4,2,4675
1002411,5,0,3374
1000661,8,3,1774
1001914,3,3,829
1002167,5,0,3422
1002387,9,3,1631
1002419,1,0,1932
1000660,6,3,2526
1001913,1,0,1567
1002166,11,2,1018
1002388,11,1,4657
1002410,6,3,4008
1000660,6,2,1703
1001913,12,3,1341
1002164,7,1,3715
1002380,4,0,2979
1002411,3,3,759
1000661,7,3,1497
1001915,12,2,3580
1002165,5,3,1643
1002387,1,3,946
1002411,4,1,4529
1000661,12,0,4395
1001914,10,2,2991
1002167,8,2,2888
1002387,9,1,1234
1002419,9,2,4805
1000660,9,3,2778
1001913,10,0,3189
1002166,9,0,598
1002388,6,3,3797
1002410,12,3,3878
1000660,1,1,830
1001913,8,3,4930
1002164,4,0,4780
1002380,3,2,2882
1002411,8,0,1778
1000661,11,0,3448
1001915,1,2,4555
1002165,6,0,1650
1002387,2,1,1972
1002411,6,1,4908
1000661,9,0,1229
1001914,6,3,1810
1002167,11,2,1076
1002387,4,1,2174
1002419,2,1,3688
1000660,9,3,2555
1001913,2,1,3238
1002166,5,3,1345
1002388,5,1,1086
1002410,8,0,630
1000660,1,3,1881
1001913,4,0,4624
1002164,3,0,2680
1002380,11,3,2059
1002411,11,1,2145
1000661,9,2,1854
1001915,7,0,3380
1002165,12,0,4723
1002387,5,3,1236
1002411,5,3,3726
1000661,7,2,1775
1001914,11,2,944
1002167,6,3,2893
1002387,9,1,1353
1002419,9,3,2645
1000660,10,0,4133
1001913,3,1,3279
1002166,12,0,3846
1002388,6,2,2807
1002410,9,3,836
1000660,5,3,1467
1001913,9,2,3407
1002164,9,3,946
1002380,9,0,1942
1002411,8,1,2652
1000661,10,2,2361
1001915,6,2,2223
1002165,10,0,1257
1002387,6,1,829
1002411,12,1,657
1000661,1,0,2487
1001914,10,3,1595
1002167,4,3,3522
1002387,8,2,4926
1002419,2,1,1183
1000660,10,1,3129
1001913,8,1,4926
1002166,7,1,4003
1002388,7,1,1951
1002410,4,3,4758
1000660,5,2,1275
1001913,11,2,894
1002164,1,0,3515
1002380,9,2,973
1002411,4,0,3244
1000661,9,1,3439
1001915,11,1,1955
1002165,6,2,2280
1002387,7,1,702
1002411,2,2,2419
1000661,4,1,2569
1001914,11,3,3032
1002167,12,3,4466
1002387,9,1,2050
1002419,7,2,1103
1000660,10,0,3635
1001913,12,2,3466
1002166,8,3,2609
1002388,1,3,572
1002410,12,3,3061
1000660,9,2,4715
1001913,11,1,595
1002164,5,0,4242
1002380,6,1,3888
1002411,5,0,2552
1000661,7,3,2808
1001915,4,0,2185
1002165,7,0,3089
1002387,8,0,834
1002411,3,1,1463
1000661,2,1,2137
1001914,9,1,2944
1002167,2,1,3454
1002387,2,2,2976
1002419,8,3,1138
1000660,1,0,4896
1001913,6,0,3743
1002166,2,3,3426
1002388,1,2,4955
1002410,6,0,3331
1000660,4,3,873
1001913,10,1,1353
1002164,7,2,2676
1002380,8,0,3513
1002411,3,3,1066
1000661,11,0,3449
1001915,3,3,1722
1002165,5,0,593
1002387,10,1,4205
1002411,12,3,3657
1000661,6,0,4863
1001914,7,3,2403
1002167,4,2,3316
1002387,11,0,4834
1002419,10,1,2253
1000660,12,2,4528
1001913,4,1,3726
1002166,1,1,1720
1002388,10,3,4120
1002410,6,2,3962
1000660,4,3,3242
1001913,4,0,4673
1002164,3,1,2494
1002380,11,3,4523
1002411,8,3,2398
1000661,2,0,1996
1001915,5,2,811
1002165,12,1,1316
1002387,1,2,4309
1002411,6,2,4103
1000661,5,0,2746
1001914,9,1,4027
1002167,7,2,651
1002387,7,2,4976
1002419,8,1,4512
1000660,1,3,649
1001913,2,2,1480
1002166,11,0,2015
1002388,1,3,1570
1002410,7,2,3078
1000660,8,0,3070
1001913,6,1,2459
1002164,11,1,4674
1002380,6,1,846
1002411,9,3,3179
1000661,1,0,2614
1001915,2,0,3407
1002165,5,2,2650
1002387,6,0,2962
1002411,3,3,913
1000661,9,2,3333
1001914,3,1,1048
1002167,4,3,4351
1002387,3,2,3355
1002419,2,3,4655
1000660,8,3,4517
1001913,7,1,3861
1002166,1,3,1615
1002388,2,0,2308
1002410,9,1,2799
1000660,5,2,1250
1001913,7,1,3233
1002164,11,1,4197
1002380,8,0,4976
1002411,6,0,3191
1000661,7,1,1350
1001915,12,0,2680
1002165,8,3,2126
1002387,10,2,2144
1002411,11,3,652
1000661,7,2,3802
1001914,10,0,3399
1002167,3,0,3395
1002387,12,1,1571
1002419,1,1,4862
1000660,6,1,1637
1001913,11,3,2709
1002166,3,2,1856
1002388,6,3,3131
1002410,8,2,2227
1000660,6,0,692
1001913,3,0,4120
1002164,11,0,3046
1002380,6,3,1589
1002411,5,3,1149
1000661,4,0,1939
1001915,2,3,1282
1002165,2,3,511
1002387,3,0,2676
1002411,4,1,2584
1000661,8,3,1121
1001914,2,2,3208
1002167,12,2,913
1002387,11,1,2041
1002419,5,0,2878
1000660,12,2,4265
1001913,11,1,1998
1002166,5,2,1989
1002388,6,1,1968
1002410,5,2,3164
1000660,8,2,3266
1001913,7,2,1366
1002164,10,1,3050
1002380,3,3,1715
1002411,12,2,2033
1000661,6,0,3578
1001915,7,2,4093
1002165,9,1,1298
1002387,2,0,3071
1002411,11,0,4990
1000661,2,2,4794
1001914,3,0,3401
1002167,2,3,2699
1002387,5,2,1834
1002419,5,2,1343
1000660,12,2,755
1001913,12,3,2853
1002166,5,3,573
1002388,4,2,1618
1002410,12,0,657
1000660,5,0,999
1001913,5,3,2849
1002164,8,0,1625
1002380,3,1,3497
1002411,6,0,1590
1000661,12,2,3391
1001915,11,1,833
1002165,6,0,4639
1002387,2,2,1668
1002411,7,1,996
1000661,6,0,4690
1001914,8,0,1726
1002167,9,0,3596
1002387,1,2,3476
1002419,7,1,2234
1000660,8,2,2241
1001913,1,2,4170
1002166,2,1,4610
1002388,11,2,1623
1002410,11,2,2947
1000660,1,0,1086
1001913,2,0,2028
1002164,6,3,3235
1002380,2,1,2858
1002411,3,3,3537
1000661,3,1,4825
1001915,6,1,3270
1002165,12,3,3245
1002387,7,2,2718
1002411,6,2,2498
1000661,4,3,3376
1001914,4,3,3491
1002167,8,3,1464
1002387,10,0,2007
1002419,3,1,1418
1000660,5,1,1058
1001913,9,1,4307
1002166,2,2,3559
1002388,12,0,2544
1002410,9,0,3935
1000660,1,0,2902
1001913,7,2,3733
1002164,7,3,1941
1002380,12,1,852
1002411,11,0,3003
1000661,3,1,3500
1001915,6,2,4392
1002165,4,1,3792
1002387,5,1,4773
1002411,8,1,3349
1000661,10,1,4278
1001914,11,0,1627
1002167,10,2,1939
1002387,1,3,2511
1002419,9,2,2588
1000660,2,3,1401
1001913,5,0,3242
1002166,12,1,3550
1002388,1,3,1482
1002410,5,0,983
1000660,9,0,1370
1001913,6,1,2142
1002164,6,1,2508
1002380,5,2,3273
1002411,10,2,2102
1000661,3,3,3398
1001915,12,3,1294
1002165,11,1,1099
1002387,3,0,1554
1002411,5,3,4127
1000661,3,0,4655
1001914,1,0,2847
1002167,4,3,2964
1002387,2,1,4791
1002419,8,0,2034
1000660,3,3,3346
1001913,7,0,1511
1002166,10,2,3603
1002388,7,2,833
1002410,11,2,611
1000660,11,0,1687
1001913,1,2,3071
1002164,12,3,2128
1002380,12,0,2763
1002411,7,3,1504
1000661,10,2,3719
1001915,5,2,2127
1002165,6,1,1476
1002387,2,0,4097
1002411,3,2,786
1000661,3,3,3271
1001914,10,2,4545
1002167,12,2,1316
1002387,5,2,2074
1002419,2,3,2696
1000660,9,0,1099
1001913,8,2,3258
1002166,11,3,2579
1002388,6,1,3381
1002410,10,1,2824
1000660,4,0,1372
1001913,1,2,4480
1002164,10,1,1217
1002380,10,0,1949
1002411,5,3,4115
1000661,6,2,1661
1001915,11,3,1469
1002165,6,2,2638
1002387,2,2,2433
1002411,8,1,2412
1000661,1,1,3151
1001914,10,3,740
1002167,7,1,3103
1002387,4,1,3568
1002419,8,0,971
1000660,7,0,641
1001913,1,0,3889
1002166,12,1,2814
1002388,11,2,4132
1002410,8,0,4694
1000660,9,3,3732
1001913,5,2,4829
1002164,7,0,2618
1002380,7,2,3036
1002411,12,3,4396
1000661,4,0,1669
1001915,8,3,2457
1002165,4,1,1550
1002387,5,0,4442
1002411,9,0,4292
1000661,7,1,1672
1001914,1,0,4890
1002167,12,1,4779
1002387,9,0,4035
1002419,11,0,961
1000660,2,2,1403
1001913,4,2,2665
1002166,3,0,646
1002388,1,1,4781
1002410,6,2,1695
1000660,3,2,3275
1001913,9,2,1130
1002164,3,0,569
1002380,9,1,640
1002411,6,2,4597
1000661,5,3,4767
1001915,2,3,1342
1002165,9,0,3920
1002387,3,2,4958
1002411,11,1,4772
1000661,8,0,3201
1001914,12,3,1688
1002167,10,1,958
1002387,8,3,2031
1002419,8,0,2738
1000660,8,2,4504
1001913,10,3,940
1002166,5,0,2203
1002388,9,3,1311
1002410,9,1,3740
1000660,7,3,2773
1001913,4,1,1912
1002164,1,2,611
1002380,12,1,764
1002411,9,3,2262
1000661,12,1,1933
1001915,8,3,4083
1002165,6,2,2060
1002387,4,0,2986
1002411,12,0,991
1000661,2,2,4548
1001914,4,3,3290
1002167,9,3,3180
1002387,4,3,3390
1002419,8,1,754
1000660,7,1,1393
1001913,1,0,3093
1002166,12,0,3363
1002388,12,0,4697
1002410,4,1,3244
1000660,5,1,3700
1001913,11,0,4468
1002164,3,2,3136
1002380,4,1,833
1002411,1,2,2707
1000661,5,3,4783
1001915,7,1,1295
1002165,9,3,2328
1002387,8,2,984
1002411,5,2,1926
1000661,1,1,1478
1001914,12,2,3252
1002167,9,1,1063
1002387,6,1,2494
1002419,4,3,4249
1000660,6,2,4518
1001913,12,3,2144
1002166,4,0,2689
1002388,5,0,957
1002410,12,0,3058
1000660,11,1,811
1001913,8,1,3106
1002164,1,2,4120
1002380,4,3,3713
1002411,9,3,4335
1000661,6,1,2923
1001915,4,1,4751
1002165,1,2,1998
1002387,11,1,4506
1002411,9,1,2503
1000661,10,3,4118
1001914,7,2,2236
1002167,12,0,1527
1002387,10,2,2006
1002419,12,1,4901
1000660,7,3,1980
1001913,8,2,3377
1002166,10,3,3323
1002388,7,1,2107
1002410,7,3,4719
1000660,2,2,4304
1001913,5,0,1866
1002164,9,0,2585
1002380,12,2,3036
1002411,2,2,1152
1000661,10,1,963
1001915,5,1,2310
1002165,12,3,1727
1002387,10,3,1384
1002411,3,0,519
1000661,12,1,2790
1001914,12,3,4494
1002167,6,0,1956
1002387,7,1,1527
1002419,2,2,795
1000660,10,3,3206
1001913,5,2,2003
1002166,12,0,612
1002388,4,3,1293
1002410,5,0,4259
1000660,11,0,3128
1001913,9,0,1186
1002164,2,3,1974
1002380,8,2,3062
1002411,12,0,1663
1000661,7,0,2720
1001915,12,3,533
1002165,8,1,1004
1002387,3,3,4444
1002411,7,1,2964
1000661,8,2,1691
1001914,12,1,1724
1002167,7,0,1713
1002387,12,0,3834
1002419,11,3,3789
1000660,12,1,577
1001913,5,0,4354
1002166,10,2,1257
1002388,10,1,3162
1002410,3,2,4777
1000660,7,1,1680
1001913,9,1,4557
1002164,12,2,2449
1002380,9,1,1315
1002411,11,1,3326
1000661,7,1,504
1001915,12,2,2598
1002165,3,1,4333
1002387,8,2,1910
1002411,4,1,4582
1000661,3,1,1614
1001914,9,3,3254
1002167,6,1,3442
1002387,2,2,3145
1002419,12,0,2411
1000660,9,3,811
1001913,12,2,2669
1002166,10,2,4509
1002388,8,1,2695
1002410,11,2,3892
1000660,5,3,1653
1001913,8,0,4259
1002164,5,3,640
1002380,5,0,2583
1002411,10,3,665
1000661,2,1,3888
1001915,10,0,3461
1002165,2,1,2597
1002387,2,2,1345
1002411,6,0,4246
1000661,6,0,605
1001914,8,0,2024
1002167,10,0,2344
1002387,3,2,4767
1002419,9,2,1655
1000660,7,0,4896
1001913,10,0,2484
1002166,7,3,3617
1002388,10,1,544
1002410,12,0,697
1000660,10,2,3179
1001913,8,1,2616
1002164,2,0,3814
1002380,8,1,1219
1002411,10,3,955
1000661,4,0,4969
1001915,11,3,3394
1002165,4,0,4259
1002387,7,0,1666
1002411,12,0,1983
1000661,3,3,3481
1001914,7,1,969
1002167,11,2,591
1002387,9,1,4797
1002419,6,3,2889
1000660,11,0,3503
1001913,10,0,2432
1002166,9,3,4294
1002388,9,3,3930
1002410,11,3,1136
1000660,11,3,1260
1001913,8,2,2050
1002164,10,3,888
1002380,10,2,3733
1002411,7,0,598
1000661,4,3,4994
1001915,9,3,929
1002165,11,1,4088
1002387,10,3,3658
1002411,9,2,1323
1000661,4,2,3853
1001914,6,3,3122
1002167,10,1,867
1002387,4,1,4827
1002419,7,1,3915
1000660,1,3,1454
1001913,8,3,2860
1002166,8,0,2241
1002388,10,3,574
1002410,4,3,3993
1000660,11,1,2078
1001913,11,1,4090
1002164,12,0,1080
1002380,10,3,3485
1002411,7,0,4988
1000661,1,3,1576
1001915,4,3,3915
1002165,8,3,2815
1002387,5,3,510
1002411,1,1,2005
1000661,11,2,1381
1001914,7,2,1948
1002167,2,0,1272
1002387,8,0,4840
1002419,9,3,1192
1000660,10,0,3050
1001913,12,2,1788
1002166,4,0,3883
1002388,11,3,2744
1002410,6,2,1654
1000660,11,2,1080
1001913,1,2,1231
1002164,4,3,1142
1002380,11,2,1853
1002411,3,3,1694
1000661,12,0,1289
1001915,4,0,2379
1002165,1,0,1246
1002387,10,3,4756
1002411,10,3,3469
1000661,7,2,2394
1001914,2,1,4184
1002167,9,0,2891
1002387,10,0,1993
1002419,12,3,1706
1000660,3,0,1450
1001913,6,2,3789
1002166,1,3,4925
1002388,8,0,589
1002410,7,0,2068
1000660,9,0,1978
1001913,6,2,1875
1002164,12,2,2628
1002380,1,3,1689
1002411,6,2,2274
1000661,10,2,4657
1001915,11,3,2598
1002165,7,0,3787
1002387,1,2,911
1002411,7,1,4107
1000661,7,0,2585
1001914,8,0,3754
1002167,4,0,2993
1002387,8,3,3307
1002419,2,2,4036
1000660,4,0,3166
1001913,12,0,2504
1002166,1,3,3679
1002388,9,2,1069
1002410,4,0,3183
1000660,3,3,4756
1001913,7,3,4717
1002164,4,2,3841
1002380,11,2,3884
1002411,12,1,4250
1000661,11,1,2208
1001915,11,2,3298
1002165,7,3,1007
1002387,3,3,2815
1002411,11,2,4161
1000661,2,0,2712
1001914,10,2,1193
1002167,7,1,2606
1002387,3,1,2330
1002419,12,3,4662
1000660,8,2,4476
1001913,10,2,720
1002166,12,1,4610
1002388,1,2,1606
1002410,2,1,1932
1000660,2,1,4536
1001913,2,3,3915
1002164,3,3,3678
1002380,10,0,2008
1002411,9,1,4066
1000661,12,1,1104
1001915,5,3,1754
1002165,1,2,1188
1002387,5,1,4056
1002411,5,1,1411
1000661,9,2,3014
1001914,2,3,1384
1002167,8,3,3288
1002387,10,1,3588
1002419,1,2,3544
1000660,8,0,1121
1001913,12,3,2996
1002166,11,1,4708
1002388,12,2,3461
1002410,10,2,3484
1000660,8,2,825
1001913,1,3,3426
1002164,1,1,4731
1002380,12,2,2424
1002411,12,1,4193
1000661,1,1,987
1001915,10,2,4204
1002165,1,1,4114
1002387,7,0,3327
1002411,11,1,2342
1000661,8,3,928
1001914,7,3,3247
1002167,10,0,4201
1002387,11,2,2592
1002419,9,0,4088
1000660,5,3,3316
1001913,8,0,1736
1002166,3,0,4170
1002388,4,1,3858
1002410,4,2,3076
1000660,12,1,3045
1001913,10,3,3336
1002164,11,2,2544
1002380,6,3,1593
1002411,1,0,4912
1000661,11,1,4051
1001915,9,2,663
1002165,3,0,4491
1002387,4,2,1003
1002411,4,1,3778
1000661,5,3,2616
1001914,10,0,4288
1002167,9,1,672
1002387,12,3,3986
1002419,8,1,4972
1000660,11,2,3359
1001913,9,2,1710
1002166,1,2,1693
1002388,1,0,1520
1002410,3,1,1948
1000660,9,0,3195
1001913,2,1,4255
1002164,4,2,649
1002380,12,3,1404
1002411,12,0,2617
1000661,10,2,4646
1001915,2,0,4384
1002165,6,2,2469
1002387,3,3,3991
1002411,11,1,3460
1000661,4,0,4367
1001914,1,3,2353
1002167,10,1,1233
1002387,2,3,823
1002419,5,2,2707
1000660,11,2,881
1001913,11,1,3997
1002166,3,1,3141
1002388,11,0,1096
1002410,8,1,630
1000660,6,2,4026
1001913,3,0,1702
1002164,11,2,848
1002380,1,1,1684
1002411,11,1,3099
1000661,11,3,2784
1001915,6,3,3909
1002165,4,0,3082
1002387,7,2,2843
1002411,6,1,2711
1000661,6,3,697
1001914,5,3,3166
1002167,11,3,1263
1002387,3,0,1873
1002419,2,2,3659
1000660,2,0,4457
1001913,9,0,4383
1002166,10,2,1475
1002388,7,1,2481
1002410,3,0,2895
1000660,3,2,1807
1001913,7,1,1179
1002164,12,0,780
1002380,11,2,3799
1002411,6,3,1920
1000661,2,0,2160
1001915,3,3,3926
1002165,4,2,1020
1002387,7,1,1068
1002411,7,3,2479
1000661,12,1,2089
1001914,6,1,699
1002167,6,2,1357
1002387,2,2,4795
1002419,8,1,4224
1000660,10,1,1088
1001913,11,3,2171
1002166,2,3,1596
1002388,12,1,4959
1002410,12,1,2400
1000660,6,2,1688
1001913,10,2,1001
1002164,1,0,3384
1002380,6,1,2734
1002411,10,0,4543
1000661,9,3,4870
1001915,1,0,4272
1002165,6,2,2763
1002387,6,0,1524
1002411,5,2,2275
1000661,12,1,2000
1001914,3,1,1339
1002167,7,3,3934
1002387,4,1,578
1002419,1,0,1050
1000660,8,2,1004
1001913,4,2,4396
1002166,5,1,2942
1002388,3,3,4867
1002410,4,0,4892
1000660,2,0,4263
1001913,9,2,4069
1002164,10,3,1113
1002380,8,1,2938
1002411,7,3,4195
1000661,12,3,2641
1001915,12,2,4094
1002165,3,2,4332
1002387,1,2,1832
1002411,11,2,522
1000661,1,0,3007
1001914,9,0,1801
